tranche,file,sha256,bytes,pages,source,origin,level,result,code,ms,out_bytes,verified
safedocs,0480-0480696.pdf,0f8b03aacb0cf3c885f819d778714ce1e4866c61768aa4354b541834522bfbc5,27390,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip#member=0480696.pdf,2b,converted,,12,34002,
safedocs,0480-0480697.pdf,0f8b0439deeea17c36c221a92a38cbe5ad4b0872332147ad8c74cfbdb2c0d64f,234631,2,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip#member=0480697.pdf,2b,converted,,58,238504,
safedocs,0480-0480698.pdf,0f8b0562ddefa724fa9f0e6ed1bffcc2ec2d5c565dde85cd01da47ec4c64fffd,120630,6,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip#member=0480698.pdf,2b,converted,,25,125796,
safedocs,0480-0480700.pdf,0f8b0837c67f671338476fe5ddba7061def25965707e555dd8d65fb10e892146,223954,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip#member=0480700.pdf,2b,converted,,16,235352,
safedocs,0480-0480701.pdf,0f8b0cde42b4a1bf818db75bfb8f5a0d94a14fda98bc4932c531afd3b81e87c5,47556,2,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip#member=0480701.pdf,2b,converted,,20,56831,
safedocs,0480-0480702.pdf,0f8b0da5f3c4fee14c56b14d110e28bf0de2262b48e3b86b5629beefd81beb88,42771,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip#member=0480702.pdf,2b,converted,,26,41763,
safedocs,0480-0480703.pdf,0f8b0dae638151afaa2c281a1ff082746ec4b9599e573a2eb5bd9cad0dfab38f,260672,2,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip#member=0480703.pdf,2b,converted,,26,267723,
safedocs,0480-0480704.pdf,0f8b0e521acfa4cf5016c451ef332a79e2c53844d582ff803e9b1242c45da93e,250645,4,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip#member=0480704.pdf,2b,converted,,43,232249,
safedocs,0480-0480705.pdf,0f8b0f0dd368917aa212de5f0079823cf1b732e3bc03b8a26565d79c7bac3eee,288259,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip#member=0480705.pdf,2b,converted,,15,289682,pass
safedocs,0480-0480706.pdf,0f8b10c862f43686ea0282945f4fae0b11de16d8b71eb68b3c99a53646b21c1b,122043,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip#member=0480706.pdf,2b,converted,,53,506792,
safedocs,0480-0480708.pdf,0f8b1c77386ae6577d7e69ec2ac2d6b6f9fc93b358d68cae87ac6f9f2b45e134,115093,4,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip#member=0480708.pdf,2b,converted,,49,501413,
safedocs,0480-0480710.pdf,0f8b26aab50c5a181bc40c4fe81fb5b83b2eb85dd6232b2fe89e5cfce7bb2a41,132534,2,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip#member=0480710.pdf,2b,converted,,31,136093,
safedocs,0480-0480712.pdf,0f8b2cc89b28a9afd20e8edcf41cca552a03cd1074fb52b9729b341f7ba49cae,33593,4,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip#member=0480712.pdf,2b,converted,,65,828423,
safedocs,0480-0480714.pdf,0f8b304bd8f83bed7e4f7c0d6d4d5d7a166714a2f894d9f7c1d964808b6fcdbe,88784,5,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip#member=0480714.pdf,2b,converted,,67,489717,
safedocs,0480-0480715.pdf,0f8b30754ccfeafd18dfe592e978aaa062871c46b04f68097efeb42d49c06610,393818,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip#member=0480715.pdf,2b,converted,,11,401476,
safedocs,0480-0480716.pdf,0f8b3269da4eb1149d025a8da0e0ab417027b95bd830db0fc81c9bf221a4c289,160061,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip#member=0480716.pdf,2b,converted,,70,559810,
safedocs,0480-0480718.pdf,0f8b36f461df68f1123bb8c07a61aa2f55b1f80d0371139bc0e8f453374846e7,206868,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip#member=0480718.pdf,2b,converted,,53,216756,
safedocs,0480-0480721.pdf,0f8b3a3bb147fca829de8e95583f763f87fffd1edd913585a3aa750b0b374488,189222,7,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip#member=0480721.pdf,2b,converted,,39,163624,
safedocs,0480-0480722.pdf,0f8b3b697dbd29ecd369342da903b9919440a3a703922389b5591accb79ad36f,97241,6,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip#member=0480722.pdf,2b,converted,,44,478376,pass
safedocs,0480-0480723.pdf,0f8b3e89d487235bf88ad96bafaecf4e29d0cf8b9e4f3c1e3551cbaec30c1217,357891,16,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip#member=0480723.pdf,2b,converted,,125,604458,
safedocs,0480-0480725.pdf,0f8b40febf628a2471349ce74b2f5eb8a429a379e01b2ba1231b038c844e1bf6,252260,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip#member=0480725.pdf,2b,converted,,42,375265,
safedocs,0480-0480726.pdf,0f8b441bee238c0e5bc6d77c6cedf7854a9816fcc28d57fd19d25b40695d1a81,132880,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip#member=0480726.pdf,2b,converted,,48,380882,
safedocs,0480-0480732.pdf,0f8b4a44eec9146d0fe85b4770bf85fbde7cf8c72d1b1154e39d099b72bc6dab,75235,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip#member=0480732.pdf,2b,converted,,29,326830,
safedocs,0480-0480733.pdf,0f8b4b1475f1cf7c1aee7884aa584c116b9b361c897a3cd19b22fab12f1098fc,112090,2,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip#member=0480733.pdf,2b,converted,,56,117561,
safedocs,0480-0480734.pdf,0f8b521e68a7fe6cee02d5161b0974815ff29dde602f40aaffde88f1a15cfc54,3426,,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip#member=0480734.pdf,2b,rejected,PARSE_ERROR,9,0,
safedocs,0480-0480735.pdf,0f8b52497b2ce70909eda989d36c64bcd0904b5eac00d784e72429b495c46ff3,282456,4,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip#member=0480735.pdf,2b,converted,,106,814774,
safedocs,0480-0480736.pdf,0f8b53c4d8353ffbb03044424c8e549ce5405852e00d1a20877df1513c38d977,9609,2,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip#member=0480736.pdf,2b,converted,,106,1326402,
safedocs,0480-0480737.pdf,0f8b5460d634a4455451df4066d6cd6cc9414af470460360ee92cac6ed5099f3,254587,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip#member=0480737.pdf,2b,converted,,54,252812,
safedocs,0480-0480738.pdf,0f8b585835a9c2babe60b0c3829d59aeb767a35b058d95c0c84ec82d04d95fb4,310216,11,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip#member=0480738.pdf,2b,converted,,69,163042,
safedocs,0480-0480739.pdf,0f8b595353c1fc17efdf6f34f4247ac7627659bb136c587e66a8e96a3808b5a5,94370,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip#member=0480739.pdf,2b,converted,,27,102276,pass
safedocs,0480-0480740.pdf,0f8b5ae7f8c7b6e85ac3e8e7a89808da5164bd0480fe0fb117d4bca179faeef6,418104,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip#member=0480740.pdf,2b,converted,,307,550010,
safedocs,0480-0480741.pdf,0f8b5b6a8a8052ea64711a982395c69a4349e6de4adeb4b2ef33f0c81856c6d9,492192,16,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip#member=0480741.pdf,2b,converted,,162,785795,
safedocs,0480-0480742.pdf,0f8b5b83cdb89738067b339feb30ec0225f7a7629ccb83e57950e72e803d061c,65349,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip#member=0480742.pdf,2b,converted,,44,82758,
safedocs,0480-0480743.pdf,0f8b5c5c8a9d5a1f26b51e75400b8089b4d17bb2622266173db4238d5475fe7e,251345,10,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip#member=0480743.pdf,2b,converted,,390,225879,
safedocs,0480-0480746.pdf,0f8b631b28cbae7a3b88b89b26065707322fa8b407de6e7be5167647a3e946f9,76629,8,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip#member=0480746.pdf,2b,converted,,47,289882,
safedocs,0480-0480749.pdf,0f8b6e6acc6333ed7776a56253fc0f62ff3ecc1d81f8c2251d48244fc3d8c5a8,277499,3,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip#member=0480749.pdf,2b,converted,,55,270411,
safedocs,0480-0480750.pdf,0f8b6ecbece3db4237ed3f4b002ae2798d9fb495cd25d5c961b48afa1d0dd222,14959,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip#member=0480750.pdf,2b,converted,,17,23257,
safedocs,0480-0480753.pdf,0f8b722534420314ad772518a0584d99de96e8ad30308c0c369e8f59b25608a6,97508,6,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip#member=0480753.pdf,2b,converted,,158,99848,
safedocs,0480-0480754.pdf,0f8b74495177b03e985319b957bdb48023aef51a55e18dfe2b964bbe55047ba0,431775,2,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip#member=0480754.pdf,2b,converted,,95,944918,
safedocs,0480-0480759.pdf,0f8b7e225daba332f80d5f2e0290a7da63ce4ae8c1dfedbcad4c0cd119677893,505668,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip#member=0480759.pdf,2b,converted,,55,510788,pass
safedocs,0480-0480760.pdf,0f8b7e3597cdfd701ea43a48fea13d1a9cbe4a86c7443b46a9d817093a5299dc,99353,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip#member=0480760.pdf,2b,converted,,57,330353,
safedocs,0480-0480761.pdf,0f8b7fa80b69c317ea752a22d1bc33571ceb47c1dff7652482a0935183302392,328306,17,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip#member=0480761.pdf,2b,converted,,138,1081275,
safedocs,0480-0480762.pdf,0f8b80f76f45f749e18a1961972dde84c1e3cf7e3bf5835849a06151cc6a2bf1,218200,4,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip#member=0480762.pdf,2b,converted,,92,230314,
safedocs,0480-0480763.pdf,0f8b81a1b8c1a0ceaa8d8037093bab6079b85bff544c5fced104b88aacae815b,168486,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip#member=0480763.pdf,2b,converted,,36,173037,
safedocs,0480-0480764.pdf,0f8b846ddc437172764b9e01ddf15e5a62c01b85b060ccd53d1a973b4e800a41,125801,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip#member=0480764.pdf,2b,converted,,70,451649,
safedocs,0480-0480765.pdf,0f8b8a50956b9b7cc765f25cc4281a0e4894ae5d5fff10ebc6073a992aca30f6,53768,2,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip#member=0480765.pdf,2b,converted,,72,439492,
safedocs,0480-0480766.pdf,0f8b8ccb0bd5304f1deaa3275dfd153a23fe36fc4659528fe5f8165f8874827f,208472,2,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip#member=0480766.pdf,2b,converted,,55,221725,
safedocs,0480-0480767.pdf,0f8b8d7fecb1d282635a6764c8ffca2994207b533bdec15175e51649a145c875,264773,5,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip#member=0480767.pdf,2b,converted,,61,232651,
safedocs,0480-0480768.pdf,0f8b8f9c9c45bc5f3f89773e600875b6916c9e33e170f1bbd76e1017a9755cd7,496679,9,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip#member=0480768.pdf,2b,converted,,147,512425,
safedocs,0480-0480775.pdf,0f8ba1a49cbd5cd67480b7dcd7d1b898c5b66ce5e50a6acbe3c8e8f6f5e352c4,60682,2,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip#member=0480775.pdf,2b,converted,,38,286688,pass
safedocs,0480-0480776.pdf,0f8ba66a0f9b585f572daac7e08c79fd27f8744abf5adab948901dfa978c5cfc,117945,4,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip#member=0480776.pdf,2b,converted,,71,495185,
safedocs,0480-0480777.pdf,0f8ba673559e540a23732f6cb3be1d9dec1cb1b58817705450e7495242fde463,421999,7,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip#member=0480777.pdf,2b,converted,,53,310096,
safedocs,0480-0480780.pdf,0f8bacd3a6fb21b7ea2965f6ec829b25e795dec1bfa69cb5a93b71321232c425,99568,8,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip#member=0480780.pdf,2b,converted,,33,207940,
safedocs,0480-0480781.pdf,0f8baf1c185b78f7db32e8242cf8bf39fd1fd5598ba41ba6667cc35dfefbfdc3,330996,4,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip#member=0480781.pdf,2b,converted,,57,334931,
safedocs,0480-0480785.pdf,0f8bba2aaa5d8d41a7a38f9c7697f3a76b3665a43f6f6c577f23f6e1e7b625d7,251243,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip#member=0480785.pdf,2b,converted,,32,257674,
safedocs,0480-0480786.pdf,0f8bba5888592e6a725b61a6cc3225d5ddab1b444231000b5450966874897574,34128,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip#member=0480786.pdf,2b,converted,,24,46155,
safedocs,0480-0480787.pdf,0f8bbaf356898eb36a31e4acea924afc98a964dd8f81d6a286222f344dfa4994,217902,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip#member=0480787.pdf,2b,converted,,43,222546,
safedocs,0480-0480788.pdf,0f8bbed66a545bd4a8cab8c12bd8a24ed5cb47914b018447bbcf55e10fa7c650,153699,27,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip#member=0480788.pdf,2b,converted,,87,137912,
safedocs,0480-0480789.pdf,0f8bbf16534c07a9b10ee85d6e21eb651672cf1c180cd97b22740a1a33a53e71,44407,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0480.zip#member=0480789.pdf,2b,converted,,50,427671,
